goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
0,1,0.46,0.72,5,8,2,4,82,13,10,27,35,14,832,12,914835,Junior Firpo,junior-firpo,Real Betis,La Liga,Defender,2025/26,0.0,0.1082,0.0498,0.0779,0.5409,0.8654,0.2163,0.4327,8.8702,1.4062,1.0817,2.9207,3.7861,1.5144
1,0,0.78,0.43,16,5,0,6,103,20,27,78,159,43,1984,25,99519,Marc Bartra,marc-bartra,Real Betis,La Liga,Defender,2025/26,0.0454,0.0,0.0354,0.0195,0.7258,0.2268,0.0,0.2722,4.6724,0.9073,1.2248,3.5383,7.2127,1.9506
1,1,1.36,1.25,17,19,3,11,203,28,23,103,39,9,2025,29,847128,Marc Roca,marc-roca,Real Betis,La Liga,Midfielder,2025/26,0.0444,0.0444,0.0604,0.0556,0.7556,0.8444,0.1333,0.4889,9.0222,1.2444,1.0222,4.5778,1.7333,0.4
0,0,0.5,0.23,10,7,0,3,67,18,36,100,217,69,2810,33,1015287,Natan,natan,Real Betis,La Liga,Defender,2025/26,0.0,0.0,0.016,0.0074,0.3203,0.2242,0.0,0.0961,2.1459,0.5765,1.153,3.2028,6.9502,2.21
0,0,0.46,0.32,18,8,1,29,102,7,5,41,11,27,736,20,1129401,Nelson Deossa,nelson-deossa,Real Betis,La Liga,Midfielder,2025/26,0.0,0.0,0.0562,0.0391,2.2011,0.9783,0.1223,3.5462,12.4728,0.856,0.6114,5.0136,1.3451,3.3016
9,6,3.92,5.9,44,87,10,25,530,26,34,159,20,15,2865,37,816763,Pablo Fornals,pablo-fornals,Real Betis,La Liga,Midfielder,2025/26,0.2827,0.1885,0.1231,0.1853,1.3822,2.733,0.3141,0.7853,16.6492,0.8168,1.0681,4.9948,0.6283,0.4712
0,0,1.37,0.13,13,2,0,5,33,5,4,23,1,0,388,15,1893910,Pablo García,pablo-garcia,Real Betis,La Liga,Midfielder,2025/26,0.0,0.0,0.3178,0.0302,3.0155,0.4639,0.0,1.1598,7.6546,1.1598,0.9278,5.3351,0.232,0.0
0,1,0.12,0.43,3,7,1,1,102,14,8,44,67,16,1560,23,67769,Ricardo Rodríguez,ricardo-rodriguez,Real Betis,La Liga,Defender,2025/26,0.0,0.0577,0.0069,0.0248,0.1731,0.4038,0.0577,0.0577,5.8846,0.8077,0.4615,2.5385,3.8654,0.9231
1,1,2.16,1.21,24,14,1,11,111,10,5,51,7,4,838,25,989113,Rodrigo Riquelme,rodrigo-riquelme,Real Betis,La Liga,Midfielder,2025/26,0.1074,0.1074,0.232,0.13,2.5776,1.5036,0.1074,1.1814,11.9212,1.074,0.537,5.4773,0.7518,0.4296
1,2,0.34,0.76,7,11,0,4,124,31,21,79,20,17,1198,24,1137814,Sergi Altimira,sergi-altimira,Real Betis,La Liga,Midfielder,2025/26,0.0751,0.1503,0.0255,0.0571,0.5259,0.8264,0.0,0.3005,9.3155,2.3289,1.5776,5.9349,1.5025,1.2771
0,0,0.28,0.49,8,7,0,6,142,14,11,98,15,4,1296,17,359272,Sofyan Amrabat,sofyan-amrabat,Real Betis,La Liga,Midfielder,2025/26,0.0,0.0,0.0194,0.034,0.5556,0.4861,0.0,0.4167,9.8611,0.9722,0.7639,6.8056,1.0417,0.2778
1,0,0.8,0.66,11,10,3,13,94,25,24,74,113,43,1881,28,1186010,Valentín Gómez,diego-gomez,Real Betis,La Liga,Defender,2025/26,0.0478,0.0,0.0383,0.0316,0.5263,0.4785,0.1435,0.622,4.4976,1.1962,1.1483,3.5407,5.4067,2.0574
1,0,0.51,0.18,4,4,0,3,84,5,3,20,9,1,547,9,838629,Álvaro Fidalgo,alvaro-fidalgo,Real Betis,La Liga,Midfielder,2025/26,0.1645,0.0,0.0839,0.0296,0.6581,0.6581,0.0,0.4936,13.8208,0.8227,0.4936,3.2907,1.4808,0.1645
1,0,0.92,0.61,13,3,1,0,95,7,4,57,52,30,1492,18,142622,Antonio Rüdiger,antonio-rudiger,Real Madrid,La Liga,Defender,2025/26,0.0603,0.0,0.0555,0.0368,0.7842,0.181,0.0603,0.0,5.7306,0.4223,0.2413,3.4383,3.1367,1.8097
4,9,4.57,7.18,49,70,14,27,518,29,9,101,9,4,2026,33,1091116,Arda Güler,arda-guler,Real Madrid,La Liga,Midfielder,2025/26,0.1777,0.3998,0.203,0.319,2.1767,3.1096,0.6219,1.1994,23.0109,1.2883,0.3998,4.4867,0.3998,0.1777
1,0,2.66,2.95,45,25,4,3,428,41,47,144,55,72,2622,33,859025,Aurélien Tchouaméni,aurelien-tchouameni,Real Madrid,La Liga,Midfielder,2025/26,0.0343,0.0,0.0913,0.1013,1.5446,0.8581,0.1373,0.103,14.6911,1.4073,1.6133,4.9428,1.8879,2.4714
1,6,1.84,2.46,15,30,7,25,208,11,2,59,4,2,1284,30,835485,Brahim Díaz,brahim-diaz,Real Madrid,La Liga,Midfielder,2025/26,0.0701,0.4206,0.129,0.1724,1.0514,2.1028,0.4907,1.7523,14.5794,0.771,0.1402,4.1355,0.2804,0.1402
0,1,0.36,2.01,5,11,5,2,123,11,6,37,21,5,976,17,138572,Dani Carvajal,dani-carvajal,Real Madrid,La Liga,Defender,2025/26,0.0,0.0922,0.0332,0.1853,0.4611,1.0143,0.4611,0.1844,11.3422,1.0143,0.5533,3.4119,1.9365,0.4611
0,0,0.04,0.7,3,9,0,3,138,11,7,37,5,1,498,16,547838,Dani Ceballos,dani-ceballos,Real Madrid,La Liga,Midfielder,2025/26,0.0,0.0,0.0072,0.1265,0.5422,1.6265,0.0,0.5422,24.9398,1.988,1.2651,6.6867,0.9036,0.1807
0,0,0.25,0.08,4,0,0,0,30,4,0,15,18,7,428,11,66492,David Alaba,david-alaba,Real Madrid,La Liga,Defender,2025/26,0.0,0.0,0.0526,0.0168,0.8411,0.0,0.0,0.0,6.3084,0.8411,0.0,3.1542,3.785,1.472
2,2,2.26,1.18,20,10,1,2,253,17,19,74,129,50,2037,28,1176744,Dean Huijsen,dean-huijsen,Real Madrid,La Liga,Defender,2025/26,0.0884,0.0884,0.0999,0.0521,0.8837,0.4418,0.0442,0.0884,11.1782,0.7511,0.8395,3.2695,5.6996,2.2091
1,0,1.18,2.07,13,15,2,13,291,38,14,84,24,10,1532,29,973887,Eduardo Camavinga,eduardo-camavinga,Real Madrid,La Liga,Midfielder,2025/26,0.0587,0.0,0.0693,0.1216,0.7637,0.8812,0.1175,0.7637,17.0953,2.2324,0.8225,4.9347,1.4099,0.5875
5,8,2.89,4.74,51,43,8,23,577,25,24,142,51,22,2746,33,831808,Federico Valverde,federico-valverde,Real Madrid,La Liga,Midfielder,2025/26,0.1639,0.2622,0.0947,0.1554,1.6715,1.4093,0.2622,0.7538,18.9111,0.8194,0.7866,4.654,1.6715,0.721
1,1,0.83,0.63,6,5,0,3,117,12,7,34,22,7,933,13,851271,Fran García,fran-garcia,Real Madrid,La Liga,Defender,2025/26,0.0965,0.0965,0.0801,0.0608,0.5788,0.4823,0.0,0.2894,11.2862,1.1576,0.6752,3.2797,2.1222,0.6752
1,0,3.09,2.33,30,16,5,25,172,12,3,39,3,5,1049,23,1403559,Franco Mastantuono,franco-mastantuono,Real Madrid,La Liga,Forward,2025/26,0.0858,0.0,0.2651,0.1999,2.5739,1.3727,0.429,2.1449,14.7569,1.0296,0.2574,3.346,0.2574,0.429
6,1,5.37,1.13,21,13,2,3,62,6,3,23,9,21,988,30,1402716,Gonzalo García,gonzalo-garcia,Real Madrid,La Liga,Forward,2025/26,0.5466,0.0911,0.4892,0.1029,1.913,1.1842,0.1822,0.2733,5.6478,0.5466,0.2733,2.0951,0.8198,1.913
6,4,7.26,2.19,51,36,4,37,365,34,14,105,18,35,1917,28,991011,Jude Bellingham,jude-bellingham,Real Madrid,La Liga,Midfielder,2025/26,0.2817,0.1878,0.3408,0.1028,2.3944,1.6901,0.1878,1.7371,17.1362,1.5962,0.6573,4.9296,0.8451,1.6432
25,5,23.95,6.2,146,65,8,78,504,1,2,44,0,7,2604,31,826643,Kylian Mbappé,kylian-mbappe,Real Madrid,La Liga,Forward,2025/26,0.8641,0.1728,0.8278,0.2143,5.0461,2.2465,0.2765,2.6959,17.4194,0.0346,0.0691,1.5207,0.0,0.2419
2,0,1.24,0.73,14,5,1,1,114,13,10,52,57,21,1706,23,1156645,Raúl Asencio,raul-asencio,Real Madrid,La Liga,Defender,2025/26,0.1055,0.0,0.0654,0.0385,0.7386,0.2638,0.0528,0.0528,6.0141,0.6858,0.5275,2.7433,3.007,1.1079
1,3,2.58,2.13,27,17,7,18,152,8,3,38,4,0,680,19,910536,Rodrygo,rodrygo,Real Madrid,La Liga,Forward,2025/26,0.1324,0.3971,0.3415,0.2819,3.5735,2.25,0.9265,2.3824,20.1176,1.0588,0.3971,5.0294,0.5294,0.0
0,2,0.41,0.38,6,6,2,7,76,4,7,28,5,2,596,10,2237795,Thiago Pitarch,thiago-pitarch-pinar,Real Madrid,La Liga,Midfielder,2025/26,0.0,0.302,0.0619,0.0574,0.906,0.906,0.302,1.057,11.4765,0.604,1.057,4.2282,0.755,0.302
0,4,0.32,2.92,10,29,3,5,213,10,14,49,10,5,1169,21,795064,Trent Alexander-Arnold,trent-alexander-arnold,Real Madrid,La Liga,Defender,2025/26,0.0,0.308,0.0246,0.2248,0.7699,2.2327,0.231,0.3849,16.3986,0.7699,1.0778,3.7725,0.7699,0.3849
16,5,13.65,5.6,101,70,7,87,555,15,2,88,1,0,2825,36,868812,Vinícius Júnior,vinicius-junior,Real Madrid,La Liga,Forward,2025/26,0.5097,0.1593,0.4349,0.1784,3.2177,2.2301,0.223,2.7717,17.6814,0.4779,0.0637,2.8035,0.0319,0.0
2,3,0.46,1.49,9,30,1,19,555,19,39,155,60,32,2340,28,1085081,Álvaro Carreras,alvaro-carreras,Real Madrid,La Liga,Defender,2025/26,0.0769,0.1154,0.0177,0.0573,0.3462,1.1538,0.0385,0.7308,21.3462,0.7308,1.5,5.9615,2.3077,1.2308
2,1,1.78,0.71,21,8,2,3,87,16,11,56,52,26,1141,16,822519,Éder Militão,eder-militao,Real Madrid,La Liga,Defender,2025/26,0.1578,0.0789,0.1404,0.056,1.6564,0.631,0.1578,0.2366,6.8624,1.2621,0.8677,4.4172,4.1017,2.0508
0,0,0.05,1.07,3,17,2,8,130,17,33,82,70,21,1726,27,1120504,Abdel Rahim,abdel-rahim-alhassane,Real Oviedo,La Liga,Defender,2025/26,0.0,0.0,0.0026,0.0558,0.1564,0.8864,0.1043,0.4171,6.7787,0.8864,1.7207,4.2758,3.6501,1.095
4,1,3.54,2.49,24,34,7,15,240,18,19,97,14,17,2487,37,882475,Alberto Reina,alberto-reina,Real Oviedo,La Liga,Midfielder,2025/26,0.1448,0.0362,0.1281,0.0901,0.8685,1.2304,0.2533,0.5428,8.6852,0.6514,0.6876,3.5103,0.5066,0.6152
0,0,0.3,0.21,3,2,1,1,31,14,10,35,145,44,1617,20,560756,Dani Calvo,dani-calvo,Real Oviedo,La Liga,Defender,2025/26,0.0,0.0,0.0167,0.0117,0.167,0.1113,0.0557,0.0557,1.7254,0.7792,0.5566,1.9481,8.0705,2.449
1,0,0.91,0.47,10,7,1,2,82,17,21,60,149,62,1787,22,892235,David Carmo,david-carmo,Real Oviedo,La Liga,Defender,2025/26,0.0504,0.0,0.0458,0.0237,0.5036,0.3525,0.0504,0.1007,4.1298,0.8562,1.0576,3.0218,7.5042,3.1226
1,0,0.89,0.24,4,5,1,7,60,20,27,69,113,51,2075,25,345333,David Costas,david-costas,Real Oviedo,La Liga,Defender,2025/26,0.0434,0.0,0.0386,0.0104,0.1735,0.2169,0.0434,0.3036,2.6024,0.8675,1.1711,2.9928,4.9012,2.212
1,0,0.3,0.21,5,3,0,6,29,7,16,54,84,41,1236,15,606346,Eric Bailly,eric-bailly,Real Oviedo,La Liga,Defender,2025/26,0.0728,0.0,0.0218,0.0153,0.3641,0.2184,0.0,0.4369,2.1117,0.5097,1.165,3.932,6.1165,2.9854
9,1,8.69,1.93,57,27,5,49,133,33,14,89,28,93,2451,33,976104,Federico Viñas,federico-vinas,Real Oviedo,La Liga,Forward,2025/26,0.3305,0.0367,0.3191,0.0709,2.093,0.9914,0.1836,1.7993,4.8837,1.2118,0.5141,3.2681,1.0282,3.4149
0,3,1.59,3.22,34,20,2,61,122,26,6,72,11,2,1943,37,942836,Haissem Hassan,haissem-hassan,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.139,0.0736,0.1492,1.5749,0.9264,0.0926,2.8255,5.6511,1.2043,0.2779,3.335,0.5095,0.0926
6,2,6.82,1.52,80,18,3,34,187,35,5,114,11,21,2458,36,1008037,Ilyas Chaira,ilyas-chaira,Real Oviedo,La Liga,Midfielder,2025/26,0.2197,0.0732,0.2497,0.0557,2.9292,0.6591,0.1098,1.2449,6.847,1.2815,0.1831,4.1741,0.4028,0.7689
0,1,0.48,1.45,7,18,2,18,115,23,20,104,55,14,1726,25,945404,Javi López,lopez-javi,Real Oviedo,La Liga,Defender,2025/26,0.0,0.0521,0.025,0.0756,0.365,0.9386,0.1043,0.9386,5.9965,1.1993,1.0429,5.4229,2.8679,0.73
0,0,0.29,1.12,9,11,3,4,66,7,3,25,1,0,483,14,357598,Josip Brekalo,josip-brekalo,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.0,0.054,0.2087,1.677,2.0497,0.559,0.7453,12.2981,1.3043,0.559,4.6584,0.1863,0.0
0,0,0.36,0.25,9,3,0,4,89,21,15,82,36,14,1689,26,905639,Kwasi Sibo,kwasi-sibo,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.0,0.0192,0.0133,0.4796,0.1599,0.0,0.2131,4.7425,1.119,0.7993,4.3694,1.9183,0.746
1,0,0.8,0.46,9,6,0,4,91,25,12,54,34,23,1339,19,190405,Leander Dendoncker,leander-dendoncker,Real Oviedo,La Liga,Midfielder,2025/26,0.0672,0.0,0.0538,0.0309,0.6049,0.4033,0.0,0.2689,6.1165,1.6804,0.8066,3.6296,2.2853,1.5459
0,1,0.94,1.11,10,9,2,16,79,30,17,49,31,7,1100,20,597876,Lucas Ahijado,lucas-ahijado,Real Oviedo,La Liga,Defender,2025/26,0.0,0.0818,0.0769,0.0908,0.8182,0.7364,0.1636,1.3091,6.4636,2.4545,1.3909,4.0091,2.5364,0.5727
1,0,0.69,0.52,9,3,0,4,53,5,5,31,8,6,756,19,885664,Luka Ilić,luka-ilic,Real Oviedo,La Liga,Midfielder,2025/26,0.119,0.0,0.0821,0.0619,1.0714,0.3571,0.0,0.4762,6.3095,0.5952,0.5952,3.6905,0.9524,0.7143
0,0,2.23,0.78,16,7,0,14,131,30,31,81,79,22,2277,29,844752,Nacho Vidal,nacho-vidal,Real Oviedo,La Liga,Defender,2025/26,0.0,0.0,0.0881,0.0308,0.6324,0.2767,0.0,0.5534,5.1779,1.1858,1.2253,3.2016,3.1225,0.8696
0,0,0.35,0.33,8,3,0,2,76,25,17,51,16,6,1019,19,944629,Nicolas Fonseca,nicolas-fonseca,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.0,0.0309,0.0291,0.7066,0.265,0.0,0.1766,6.7125,2.208,1.5015,4.5044,1.4132,0.5299
2,0,3.03,0.33,24,5,0,9,40,0,1,28,12,45,1037,16,35532,Salomón Rondón,salomon-rondon,Real Oviedo,La Liga,Forward,2025/26,0.1736,0.0,0.263,0.0286,2.0829,0.4339,0.0,0.7811,3.4716,0.0,0.0868,2.4301,1.0415,3.9055
0,1,0.36,2.18,7,27,3,13,160,9,4,59,7,6,940,28,17651,Santi Cazorla,santi-cazorla,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.0957,0.0345,0.2087,0.6702,2.5851,0.2872,1.2447,15.3191,0.8617,0.383,5.6489,0.6702,0.5745
0,1,0.63,1.99,15,24,3,5,203,23,14,102,41,12,2069,32,822379,Santiago Colombatto,santiago-colombatto,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.0435,0.0274,0.0866,0.6525,1.044,0.1305,0.2175,8.8304,1.0005,0.609,4.4369,1.7835,0.522
0,4,0.54,2.4,13,10,4,20,77,7,5,40,3,2,822,16,1201412,Thiago Fernández,thiago-fernandez,Real Oviedo,La Liga,Midfielder,2025/26,0.0,0.438,0.0591,0.2628,1.4234,1.0949,0.438,2.1898,8.4307,0.7664,0.5474,4.3796,0.3285,0.219
0,1,1.21,0.06,8,1,0,3,15,1,1,11,1,4,382,18,1086128,Álex Forés,alex-fores,Real Oviedo,La Liga,Forward,2025/26,0.0,0.2356,0.2851,0.0141,1.8848,0.2356,0.0,0.7068,3.534,0.2356,0.2356,2.5916,0.2356,0.9424
1,0,0.48,0.52,6,5,0,4,65,18,5,29,35,8,885,21,966441,Aihen Muñoz,aihen-munoz,Real Sociedad,La Liga,Defender,2025/26,0.1017,0.0,0.0488,0.0529,0.6102,0.5085,0.0,0.4068,6.6102,1.8305,0.5085,2.9492,3.5593,0.8136
3,5,2.62,4.67,34,44,11,55,249,18,15,107,11,9,1769,30,966862,Ander Barrenetxea,ander-barrenetxea,Real Sociedad,La Liga,Midfielder,2025/26,0.1526,0.2544,0.1333,0.2376,1.7298,2.2386,0.5596,2.7982,12.6682,0.9158,0.7631,5.4438,0.5596,0.4579
0,1,0.36,0.09,4,1,0,0,45,8,10,29,37,18,725,16,785468,Aritz Elustondo,aritz-elustondo,Real Sociedad,La Liga,Defender,2025/26,0.0,0.1241,0.0447,0.0112,0.4966,0.1241,0.0,0.0,5.5862,0.9931,1.2414,3.6,4.5931,2.2345
0,0,1.02,1.26,14,10,3,1,77,5,2,16,1,2,448,17,1066045,Arsen Zakharyan,arsen-zakharyan,Real Sociedad,La Liga,Midfielder,2025/26,0.0,0.0,0.2049,0.2531,2.8125,2.0089,0.6027,0.2009,15.4688,1.0045,0.4018,3.2143,0.2009,0.4018
0,3,0.79,0.72,20,12,1,20,127,23,9,78,26,12,1367,27,980410,Beñat Turrientes,benat-turrientes,Real Sociedad,La Liga,Midfielder,2025/26,0.0,0.1975,0.052,0.0474,1.3168,0.7901,0.0658,1.3168,8.3614,1.5143,0.5925,5.1353,1.7118,0.7901
6,2,5.8,2.73,36,25,6,21,273,19,7,87,9,30,1672,29,845385,Brais Méndez,brais-mendez,Real Sociedad,La Liga,Midfielder,2025/26,0.323,0.1077,0.3122,0.1469,1.9378,1.3457,0.323,1.1304,14.695,1.0227,0.3768,4.683,0.4844,1.6148
4,3,2.72,3.88,35,46,9,13,331,21,15,89,26,8,2332,33,832427,Carlos Soler,carlos-soler,Real Sociedad,La Liga,Midfielder,2025/26,0.1544,0.1158,0.105,0.1497,1.3508,1.7753,0.3473,0.5017,12.7744,0.8105,0.5789,3.4348,1.0034,0.3087
1,0,1.16,0.61,13,3,0,0,77,14,28,79,129,84,2152,27,257091,Duje Ćaleta-Car,duje-caleta-car,Real Sociedad,La Liga,Defender,2025/26,0.0418,0.0,0.0485,0.0255,0.5437,0.1255,0.0,0.0,3.2203,0.5855,1.171,3.3039,5.395,3.513
8,4,3.86,2.9,46,25,6,18,203,16,4,57,6,11,1839,32,280979,Gonçalo Guedes,goncalo-guedes,Real Sociedad,La Liga,Midfielder,2025/26,0.3915,0.1958,0.1889,0.1419,2.2512,1.2235,0.2936,0.8809,9.9347,0.783,0.1958,2.7896,0.2936,0.5383
0,1,0.26,0.45,6,5,1,1,73,21,22,67,149,48,2088,25,838159,Igor Zubeldia,igor-zubeldia,Real Sociedad,La Liga,Defender,2025/26,0.0,0.0431,0.0112,0.0194,0.2586,0.2155,0.0431,0.0431,3.1466,0.9052,0.9483,2.8879,6.4224,2.069
1,0,1.91,0.9,21,11,0,11,231,64,47,120,95,50,2788,35,1116388,Jon Aramburu,jon-aramburu,Real Sociedad,La Liga,Defender,2025/26,0.0323,0.0,0.0617,0.0291,0.6779,0.3551,0.0,0.3551,7.457,2.066,1.5172,3.8737,3.0667,1.6141
1,3,0.79,0.61,13,18,2,10,220,27,35,125,45,30,2215,30,1216309,Jon Gorrotxategi,jon-gorrotxategi,Real Sociedad,La Liga,Midfielder,2025/26,0.0406,0.1219,0.0321,0.0248,0.5282,0.7314,0.0813,0.4063,8.9391,1.0971,1.4221,5.079,1.8284,1.219
2,0,1.99,0.19,15,2,0,8,85,15,34,82,159,84,2250,25,1466116,Jon Martin,vicente-jon-martin,Real Sociedad,La Liga,Defender,2025/26,0.08,0.0,0.0796,0.0076,0.6,0.08,0.0,0.32,3.4,0.6,1.36,3.28,6.36,3.36
3,1,1.98,0.61,23,9,0,14,92,8,5,43,15,16,1018,22,949156,Luka Sučić,luka-sucic,Real Sociedad,La Liga,Midfielder,2025/26,0.2652,0.0884,0.175,0.0539,2.0334,0.7957,0.0,1.2377,8.1336,0.7073,0.442,3.8016,1.3261,1.4145
15,4,15.24,3.63,79,42,13,36,234,20,4,93,28,39,2714,34,823622,Mikel Oyarzabal,mikel-oyarzabal,Real Sociedad,La Liga,Forward,2025/26,0.4974,0.1326,0.5054,0.1204,2.6197,1.3928,0.4311,1.1938,7.7598,0.6632,0.1326,3.084,0.9285,1.2933
9,0,6.1,0.21,27,5,2,3,31,5,1,12,6,16,842,20,1026015,Orri Óskarsson,orri-steinn-oskarsson,Real Sociedad,La Liga,Forward,2025/26,0.962,0.0,0.652,0.0224,2.886,0.5344,0.2138,0.3207,3.3135,0.5344,0.1069,1.2827,0.6413,1.7102
0,1,1.25,1.29,13,13,2,17,83,16,8,60,16,8,1511,34,1139409,Pablo Marín,pablo-marin,Real Sociedad,La Liga,Midfielder,2025/26,0.0,0.0596,0.0745,0.0768,0.7743,0.7743,0.1191,1.0126,4.9437,0.953,0.4765,3.5738,0.953,0.4765
0,6,1.09,5.71,12,45,14,13,330,52,31,150,72,21,2705,35,855835,Sergio Gómez,sergio-gomez,Real Sociedad,La Liga,Defender,2025/26,0.0,0.1996,0.0363,0.19,0.3993,1.4972,0.4658,0.4325,10.9797,1.7301,1.0314,4.9908,2.3956,0.6987
2,4,2.39,3.52,28,33,7,37,163,19,11,53,10,7,1508,24,880218,Takefusa Kubo,takefusa-kubo,Real Sociedad,La Liga,Midfielder,2025/26,0.1194,0.2387,0.1426,0.2101,1.6711,1.9695,0.4178,2.2082,9.7281,1.134,0.6565,3.1631,0.5968,0.4178
0,0,0.4,0.39,6,2,0,5,51,7,2,25,22,26,642,14,839585,Yangel Herrera,yangel-herrera,Real Sociedad,La Liga,Midfielder,2025/26,0.0,0.0,0.0561,0.0547,0.8411,0.2804,0.0,0.7009,7.1495,0.9813,0.2804,3.5047,3.0841,3.6449
0,0,0.25,0.89,7,11,0,8,57,4,1,20,3,0,320,12,328145,Adnan Januzaj,adnan-januzaj,Sevilla,La Liga,Midfielder,2025/26,0.0,0.0,0.0703,0.2503,1.9687,3.0938,0.0,2.25,16.0312,1.125,0.2812,5.625,0.8438,0.0
10,3,10.0,1.14,61,13,1,16,90,4,1,48,26,56,2070,32,946381,Akor Adams,akor-adams,Sevilla,La Liga,Forward,2025/26,0.4348,0.1304,0.4348,0.0496,2.6522,0.5652,0.0435,0.6957,3.913,0.1739,0.0435,2.087,1.1304,2.4348
4,2,3.81,1.72,25,26,1,8,162,13,7,64,4,14,1305,28,34120,Alexis Sánchez,alexis-sanchez,Sevilla,La Liga,Forward,2025/26,0.2759,0.1379,0.2628,0.1186,1.7241,1.7931,0.069,0.5517,11.1724,0.8966,0.4828,4.4138,0.2759,0.9655
1,0,0.43,0.17,10,2,0,9,58,14,20,65,83,27,1281,19,1428699,Andrés Castrin,andres-castrin,Sevilla,La Liga,Defender,2025/26,0.0703,0.0,0.0302,0.0119,0.7026,0.1405,0.0,0.6323,4.0749,0.9836,1.4052,4.5667,5.8314,1.897
1,0,1.14,0.49,17,9,0,10,140,23,18,93,24,16,1624,27,859021,Batista Mendy,batista-mendy,Sevilla,La Liga,Midfielder,2025/26,0.0554,0.0,0.0632,0.0272,0.9421,0.4988,0.0,0.5542,7.7586,1.2746,0.9975,5.1539,1.33,0.8867
1,1,1.59,0.9,23,13,1,57,123,12,6,61,3,5,954,27,875890,Chidera Ejuke,chidera-ejuke,Sevilla,La Liga,Forward,2025/26,0.0943,0.0943,0.15,0.0849,2.1698,1.2264,0.0943,5.3774,11.6038,1.1321,0.566,5.7547,0.283,0.4717
0,1,0.01,0.64,1,3,1,2,78,19,22,40,40,22,1218,17,21555,César Azpilicueta,cesar-azpilicueta,Sevilla,La Liga,Defender,2025/26,0.0,0.0739,0.0007,0.0473,0.0739,0.2217,0.0739,0.1478,5.7635,1.4039,1.6256,2.9557,2.9557,1.6256
5,4,1.8,1.81,19,24,2,7,205,25,22,86,9,15,2195,33,799054,Djibril Sow,djibril-sow,Sevilla,La Liga,Midfielder,2025/26,0.205,0.164,0.0738,0.0742,0.779,0.9841,0.082,0.287,8.4055,1.0251,0.9021,3.5262,0.369,0.615
0,1,0.47,4.28,5,36,5,15,241,64,30,111,47,13,2096,29,818986,Gabriel Suazo,gabriel-suazo,Sevilla,La Liga,Defender,2025/26,0.0,0.0429,0.0202,0.1838,0.2147,1.5458,0.2147,0.6441,10.3483,2.7481,1.2882,4.7662,2.0181,0.5582
4,0,5.26,0.56,41,14,2,10,81,10,6,61,19,23,1498,29,1018190,Isaac Romero,romero-isaac,Sevilla,La Liga,Forward,2025/26,0.2403,0.0,0.316,0.0336,2.4633,0.8411,0.1202,0.6008,4.8665,0.6008,0.3605,3.6649,1.1415,1.3818
1,3,0.77,1.87,20,22,4,19,225,40,39,146,71,45,2564,35,1015240,José Ángel Carmona,jose-angel-carmona,Sevilla,La Liga,Defender,2025/26,0.0351,0.1053,0.027,0.0656,0.702,0.7722,0.1404,0.6669,7.8978,1.4041,1.369,5.1248,2.4922,1.5796
0,3,0.81,2.93,14,22,5,27,220,42,12,103,32,18,2002,32,1010655,Juanlu Sánchez,juanlu-sanchez,Sevilla,La Liga,Midfielder,2025/26,0.0,0.1349,0.0364,0.1317,0.6294,0.989,0.2248,1.2138,9.8901,1.8881,0.5395,4.6304,1.4386,0.8092
2,0,1.55,0.55,19,7,0,8,124,34,37,109,163,96,2208,26,1097719,Kike Salas,kike-salas,Sevilla,La Liga,Defender,2025/26,0.0815,0.0,0.0632,0.0224,0.7745,0.2853,0.0,0.3261,5.0543,1.3859,1.5082,4.4429,6.644,3.913
1,3,0.89,1.52,15,29,8,11,332,44,48,140,40,54,2693,34,960006,Lucien Agoumé,lucien-agoume,Sevilla,La Liga,Midfielder,2025/26,0.0334,0.1003,0.0297,0.0508,0.5013,0.9692,0.2674,0.3676,11.0954,1.4705,1.6042,4.6788,1.3368,1.8047
0,0,0.71,0.07,10,0,0,1,31,5,5,32,59,27,943,13,840951,Marcão,marcao,Sevilla,La Liga,Defender,2025/26,0.0,0.0,0.0678,0.0067,0.9544,0.0,0.0,0.0954,2.9586,0.4772,0.4772,3.0541,5.631,2.5769
2,1,1.75,0.36,17,14,0,4,59,2,1,20,2,9,870,12,268903,Neal Maupay,neal-maupay,Sevilla,La Liga,Forward,2025/26,0.2069,0.1034,0.181,0.0372,1.7586,1.4483,0.0,0.4138,6.1034,0.2069,0.1034,2.069,0.2069,0.931
2,0,1.33,0.4,31,7,1,5,101,23,25,80,127,43,2370,34,68332,Nemanja Gudelj,nemanja-gudelj,Sevilla,La Liga,Midfielder,2025/26,0.0759,0.0,0.0505,0.0152,1.1772,0.2658,0.038,0.1899,3.8354,0.8734,0.9494,3.038,4.8228,1.6329
